"UserID","EmailAddress","FirstName","LastName","State","Department","IsManager","DateOfBirth","HireDate","Gender"
1000252,"Marlene.Villarreal@company.com","Marlene","Villarreal","CA","Finance",1,1958-09-28,2017-08-03,"female"
1000253,"John.Chase@company.com","John","Chase","IL","Marketing",0,1985-03-23,2001-07-11,"male"
1000254,"Mary.Rollins@company.com","Mary","Rollins","MD","Finance",0,1994-12-01,2009-03-01,"female"
1000255,"Donald.Winkle@company.com","Donald","Winkle","MD","Finance",0,1977-08-18,2006-02-17,"male"
1000256,"Paul.Ash@company.com","Paul","Ash","TX","Finance",0,1951-05-07,2006-03-30,"male"
1000257,"Roberta.Johnson2@company.com","Roberta","Johnson","NY","Finance",0,1978-08-18,2016-05-04,"female"
1000258,"Sharleen.Sanchez@company.com","Sharleen","Sanchez","TN","Operations",0,1971-09-25,2017-07-15,"female"
1000259,"Gordon.Lee@company.com","Gordon","Lee","UT","Marketing",0,1986-03-23,2013-02-23,"male"
1000260,"Sandra.Johnson2@company.com","Sandra","Johnson","OH","Operations",0,1957-07-17,2016-06-27,"female"
1000261,"James.Leister@company.com","James","Leister","IL","Marketing",0,1984-07-10,2010-02-14,"male"
1000262,"Lamont.Fernandez@company.com","Lamont","Fernandez","VA","Operations",0,1981-09-22,2010-01-20,"male"
1000263,"David.Epstein@company.com","David","Epstein","CA","Finance",0,1995-08-14,2013-08-17,"male"
1000264,"Roberto.Banister@company.com","Roberto","Banister","CA","Operations",0,1990-06-03,2014-11-25,"male"
1000265,"Melinda.Watson@company.com","Melinda","Watson","IL","Finance",0,1986-12-03,2003-08-02,"female"
1000266,"John.Blanco@company.com","John","Blanco","PA","Operations",0,1998-08-13,2012-11-11,"male"
1000267,"Rhonda.Calkins@company.com","Rhonda","Calkins","MO","Operations",0,1983-06-05,2017-02-06,"female"
1000268,"Carmen.Farrar@company.com","Carmen","Farrar","NY","Finance",0,1986-03-23,2009-08-15,"female"
1000269,"Robert.Craig@company.com","Robert","Craig","VA","Finance",0,1997-01-06,2011-04-07,"male"
1000270,"Mike.Fraley@company.com","Mike","Fraley","IL","Finance",0,1975-03-26,2013-12-01,"male"
1000271,"Natasha.Young@company.com","Natasha","Young","VA","Marketing",0,1971-02-18,2010-09-22,"female"
1000272,"Sherman.Sunseri@company.com","Sherman","Sunseri","PA","Finance",0,1981-12-04,2008-01-19,"male"
1000273,"Robert.Breunig@company.com","Robert","Breunig","LA","Finance",0,1968-08-20,2011-07-25,"male"
1000274,"Ronnie.Rogers@company.com","Ronnie","Rogers","IA","Marketing",0,1985-04-28,2010-03-22,"male"
1000275,"James.Christiano@company.com","James","Christiano","VA","Finance",0,1969-07-14,2011-10-26,"male"
1000276,"Lawrence.Harris@company.com","Lawrence","Harris","OK","Marketing",0,1988-04-27,2002-07-27,"male"
1000277,"Paula.Brady@company.com","Paula","Brady","LA","Operations",0,1997-08-13,2011-11-12,"female"
1000278,"John.Ivey@company.com","John","Ivey","TX","Finance",0,1969-12-07,2011-09-23,"male"
1000279,"Matthew.Grant@company.com","Matthew","Grant","WI","Finance",0,1981-03-24,2013-02-10,"male"
1000280,"Jesse.Wilson@company.com","Jesse","Wilson","TX","Marketing",0,1970-01-13,2006-03-02,"male"
1000281,"Sarah.Brown@company.com","Sarah","Brown","CA","Finance",0,1964-08-21,2014-03-13,"female"
1000282,"Mark.Borden@company.com","Mark","Borden","IL","Finance",0,1968-02-19,2015-06-07,"male"
1000283,"James.Jones15@company.com","James","Jones","AL","Operations",0,1995-04-26,2009-07-25,"male"
1000284,"Sarah.Troup@company.com","Sarah","Troup","NY","Finance",0,1978-10-29,2015-06-19,"female"
1000285,"Chelsey.Hernandez@company.com","Chelsey","Hernandez","ME","Operations",0,1979-01-11,2007-10-17,"female"
1000286,"Charis.Hayes@company.com","Charis","Hayes","MI","Operations",0,1966-02-19,2008-08-20,"female"
1000287,"Edward.Blackburn@company.com","Edward","Blackburn","NY","Marketing",0,1978-01-11,2013-12-13,"male"
1000288,"Lonnie.King@company.com","Lonnie","King","CA","Marketing",0,1999-08-13,2013-11-11,"male"
1000289,"Amy.Janson@company.com","Amy","Janson","TN","Finance",0,1964-11-02,2007-08-04,"female"
1000290,"David.Carr5@company.com","David","Carr","SC","Finance",0,1996-07-07,2011-09-01,"male"
1000291,"Kathy.Gibson@company.com","Kathy","Gibson","MI","Operations",0,1989-04-27,2017-02-13,"female"
1000292,"Peter.Libby@company.com","Peter","Libby","NY","Finance",1,1994-03-21,2017-03-19,"male"
1000293,"Jean.Perryman@company.com","Jean","Perryman","FL","Marketing",0,1983-10-28,2016-06-27,"female"
1000294,"Carlos.Maske@company.com","Carlos","Maske","CA","Marketing",0,1992-07-08,2008-01-14,"male"
1000295,"Charles.McKinnon@company.com","Charles","McKinnon","IL","Finance",1,1989-02-13,2013-08-23,"male"
1000296,"Iva.Tompkins@company.com","Iva","Tompkins","CO","Operations",0,1986-08-16,2013-08-25,"female"
1000297,"Jerry.Osborne@company.com","Jerry","Osborne","NY","Marketing",0,1985-08-16,2009-07-10,"male"
1000298,"Eloy.Overton@company.com","Eloy","Overton","PA","Finance",0,1975-08-19,2011-11-12,"male"
1000299,"Joshua.Black@company.com","Joshua","Black","NM","Marketing",0,1962-12-09,2012-12-22,"male"
1000300,"Amanda.Berlanga@company.com","Amanda","Berlanga","CA","Marketing",0,1966-12-08,2013-11-08,"female"
1000301,"Edward.Hyatt@company.com","Edward","Hyatt","MN","Finance",0,1996-06-01,2010-10-05,"male"
1000302,"Cynthia.Beery@company.com","Cynthia","Beery","CA","Marketing",0,1988-12-02,2009-03-22,"female"
1000303,"Edward.Jackson@company.com","Edward","Jackson","MD","Marketing",0,1990-06-03,2016-08-18,"male"
1000304,"Patrice.Boan@company.com","Patrice","Boan","TX","Operations",0,1998-11-30,2013-02-28,"female"
1000305,"Timothy.Allen@company.com","Timothy","Allen","NC","Finance",0,1980-10-28,2017-06-16,"male"
1000306,"Jeffery.Poston@company.com","Jeffery","Poston","KS","Finance",0,1982-10-28,2016-01-22,"male"
1000307,"Sandra.Trout@company.com","Sandra","Trout","GA","Finance",0,1979-07-12,2016-12-23,"female"
1000308,"Veronica.Wesson@company.com","Veronica","Wesson","KY","Marketing",1,1974-09-24,2001-02-19,"female"
1000309,"Flora.Diller@company.com","Flora","Diller","MN","Finance",0,1980-01-11,2017-01-08,"female"
1000310,"Gladys.Coleman@company.com","Gladys","Coleman","IN","Finance",0,1974-07-13,2013-09-27,"female"
1000311,"Charles.Yount@company.com","Charles","Yount","VA","Finance",0,1976-07-12,2013-10-27,"male"
1000312,"Francesca.Coon@company.com","Francesca","Coon","NJ","Finance",0,1989-04-27,2007-10-01,"female"
1000313,"Derek.Hernandez@company.com","Derek","Hernandez","NY","Finance",0,1987-12-03,2013-09-12,"male"
1000314,"Marilyn.Prendergast@company.com","Marilyn","Prendergast","TX","Finance",0,1982-07-11,2015-02-17,"female"
1000315,"Marie.Joshua@company.com","Marie","Joshua","CA","Finance",0,1997-09-18,2011-12-18,"female"
1000316,"Walter.Hazeltine@company.com","Walter","Hazeltine","LA","Finance",0,1996-08-13,2016-01-02,"male"
1000317,"Derek.Carroll@company.com","Derek","Carroll","CA","Finance",0,1983-12-04,2014-12-01,"male"
1000318,"Daniel.Jennings@company.com","Daniel","Jennings","PA","Marketing",1,1979-08-18,2015-04-13,"male"
1000319,"Kenneth.Nunnally@company.com","Kenneth","Nunnally","FL","Finance",0,1989-07-09,2011-07-15,"male"
1000320,"Marie.Atwell@company.com","Marie","Atwell","CA","Marketing",0,1968-03-27,2016-11-17,"female"
1000321,"Viola.Farr@company.com","Viola","Farr","MO","Marketing",0,1961-06-10,2006-01-06,"female"
1000322,"Elyse.Lee@company.com","Elyse","Lee","TN","Finance",0,1974-10-30,2016-09-05,"female"
1000323,"Elsie.Lewis2@company.com","Elsie","Lewis","MA","Operations",0,1980-03-24,2011-06-13,"female"
1000324,"Jerry.McGowan@company.com","Jerry","McGowan","VA","Finance",0,1999-04-25,2014-08-20,"male"
1000325,"Ethyl.Huggins@company.com","Ethyl","Huggins","FL","Finance",0,1994-04-26,2008-07-25,"female"
1000326,"Nicholas.Martin@company.com","Nicholas","Martin","IL","Finance",0,1999-03-20,2013-06-18,"male"
1000327,"Christopher.Hawks@company.com","Christopher","Hawks","WV","Marketing",0,1996-10-25,2012-06-28,"male"
1000328,"Marlena.Johnson@company.com","Marlena","Johnson","TX","Marketing",0,1981-07-11,1998-10-10,"female"
1000329,"Deborah.Hatch@company.com","Deborah","Hatch","MI","Finance",0,1988-09-20,2002-12-20,"female"
1000330,"Belinda.Everitt@company.com","Belinda","Everitt","TX","Finance",0,1995-01-07,2009-04-07,"female"
1000331,"Jennifer.Clay@company.com","Jennifer","Clay","MI","Operations",0,1963-02-20,2016-01-28,"female"
1000332,"Mike.Schaffer@company.com","Mike","Schaffer","NH","Marketing",0,1957-11-04,2014-05-18,"male"
1000333,"Paul.Troia@company.com","Paul","Troia","IL","Operations",0,1986-09-21,2000-12-20,"male"
1000334,"Marshall.Freeman@company.com","Marshall","Freeman","CA","Finance",0,1972-06-07,2014-11-26,"male"
1000335,"Michael.Couch@company.com","Michael","Couch","TN","Finance",0,1979-10-29,2015-09-08,"male"
1000336,"Ruth.Nelson2@company.com","Ruth","Nelson","NC","Finance",0,1996-04-25,2010-07-25,"female"
1000337,"Jean.Ball@company.com","Jean","Ball","FL","Finance",0,1990-09-20,2014-06-20,"female"
1000338,"Christopher.Burnside@company.com","Christopher","Burnside","IL","Marketing",1,1992-10-26,2014-09-06,"male"
1000339,"Jason.Watson@company.com","Jason","Watson","TX","Finance",0,1984-02-15,2006-10-29,"male"
1000340,"Kim.Lisle@company.com","Kim","Lisle","NE","Marketing",0,1982-01-10,2007-11-28,"female"
1000341,"Maria.Dooley@company.com","Maria","Dooley","SD","Finance",0,1989-10-27,2014-05-15,"female"
1000342,"Mamie.Bonnell@company.com","Mamie","Bonnell","NY","Finance",0,1995-01-07,2009-12-14,"female"
1000343,"Hal.Taylor@company.com","Hal","Taylor","TX","Finance",0,1979-10-29,2002-01-08,"male"
1000344,"Bruce.Bach@company.com","Bruce","Bach","MN","Finance",0,1986-12-03,2012-09-03,"male"
1000345,"Tonya.Garcia@company.com","Tonya","Garcia","FL","Operations",0,1984-02-15,2012-05-19,"female"
1000346,"Reinaldo.John@company.com","Reinaldo","John","MI","Finance",0,1969-07-14,2005-12-29,"male"
1000347,"Ralph.Brock@company.com","Ralph","Brock","PA","Marketing",0,1986-02-14,2004-05-18,"male"
1000348,"Elouise.Carter@company.com","Elouise","Carter","LA","Marketing",1,1976-12-05,2012-09-27,"female"
1000349,"Joyce.Cheney@company.com","Joyce","Cheney","TN","Marketing",0,1978-04-30,2013-05-20,"female"
1000350,"Jacqueline.Thompson@company.com","Jacqueline","Thompson","AZ","Marketing",0,1968-09-25,2015-02-11,"female"
1000351,"Celina.Riles@company.com","Celina","Riles","UT","Finance",0,1983-12-04,2007-03-21,"female"
1000352,"David.Lewis@company.com","David","Lewis","VA","Finance",0,1979-04-30,2011-08-21,"male"
1000353,"Fred.Clegg@company.com","Fred","Clegg","NC","Finance",0,1987-04-28,2012-02-10,"male"
1000354,"Donovan.Isbell@company.com","Donovan","Isbell","PA","Finance",0,1990-02-13,2009-06-27,"male"
1000355,"Scott.Campbell@company.com","Scott","Campbell","CA","Finance",0,1989-04-27,2003-07-27,"male"
1000356,"Liliana.Prosser@company.com","Liliana","Prosser","OH","Finance",0,1980-10-28,2006-12-18,"female"
1000357,"Fred.Sullivan@company.com","Fred","Sullivan","NC","Finance",0,1987-08-16,2017-08-17,"male"
1000358,"Demetrius.Hermann@company.com","Demetrius","Hermann","TX","Finance",0,1996-08-13,2015-05-08,"male"
1000359,"Janet.Key@company.com","Janet","Key","CA","Operations",0,1996-04-25,2015-08-26,"female"
1000360,"Morgan.Denson@company.com","Morgan","Denson","UT","Marketing",0,1991-10-27,2011-01-11,"female"
1000361,"Jeremy.Zimmer@company.com","Jeremy","Zimmer","NY","Marketing",0,1973-08-19,2017-03-30,"male"
1000362,"Kerry.Burris@company.com","Kerry","Burris","FL","Marketing",0,1986-09-21,2007-03-28,"male"
1000363,"Donald.Sims@company.com","Donald","Sims","GA","Finance",0,1978-06-06,2012-06-12,"male"
1000364,"Raymond.Field@company.com","Raymond","Field","MI","Operations",0,1984-12-03,2008-03-13,"male"
1000365,"Juan.Reid@company.com","Juan","Reid","FL","Marketing",0,1992-02-13,2009-06-15,"male"
1000366,"Sally.Hall@company.com","Sally","Hall","MD","Finance",0,1986-12-03,2016-06-11,"female"
1000367,"Clarence.McCormick@company.com","Clarence","McCormick","OH","Marketing",0,1978-10-29,2014-09-24,"female"
1000368,"Steven.Ford@company.com","Steven","Ford","FL","Finance",0,1994-03-21,2012-12-16,"male"
1000369,"James.Wiley@company.com","James","Wiley","IL","Finance",0,1965-03-28,2011-02-19,"male"
1000370,"Nikki.Tatum@company.com","Nikki","Tatum","GA","Operations",0,1999-07-07,2013-10-05,"female"
1000371,"Jerry.Lemieux@company.com","Jerry","Lemieux","MA","Finance",0,1988-01-09,2007-12-23,"male"
1000372,"Norma.McLendon@company.com","Norma","McLendon","NV","Marketing",0,1992-07-08,2012-03-12,"female"
1000373,"Karen.Shabazz@company.com","Karen","Shabazz","NJ","Finance",1,1989-02-13,2016-01-15,"female"
1000374,"Christine.Campbell@company.com","Christine","Campbell","TX","Finance",1,1971-12-07,2016-03-31,"female"
1000375,"Jerry.Rojas@company.com","Jerry","Rojas","IA","Marketing",0,1992-09-19,2006-12-19,"male"
1000376,"John.Rowe@company.com","John","Rowe","IL","Operations",0,1990-03-22,2013-01-06,"male"
1000377,"Michael.Gregory2@company.com","Michael","Gregory","NC","Finance",0,1978-01-11,2014-10-18,"male"
1000378,"Toni.Lightner@company.com","Toni","Lightner","UT","Operations",0,1973-03-26,2009-10-12,"female"
1000379,"Arthur.Sabala@company.com","Arthur","Sabala","MT","Finance",0,1973-07-13,2007-07-14,"male"
1000380,"Roger.Grant@company.com","Roger","Grant","TX","Finance",0,1976-02-17,2013-01-23,"male"
1000381,"Thomas.Winkler@company.com","Thomas","Winkler","CA","Marketing",0,1989-03-22,2009-09-21,"male"
1000382,"Alton.Hess@company.com","Alton","Hess","FL","Finance",0,1962-01-15,2011-01-12,"male"
1000383,"Greg.Sawyer@company.com","Greg","Sawyer","VA","Finance",0,1973-08-19,2013-07-18,"male"
1000384,"Richard.Massey@company.com","Richard","Massey","IL","Finance",0,1995-01-07,2009-04-07,"male"
1000385,"Maria.Rodriguez@company.com","Maria","Rodriguez","NC","Marketing",0,1997-03-20,2015-02-11,"female"
1000386,"William.Thompson6@company.com","William","Thompson","NE","Marketing",0,1983-06-05,2011-07-04,"male"
1000387,"Albert.Duppstadt@company.com","Albert","Duppstadt","MS","Finance",0,1997-03-20,2013-05-30,"male"
1000388,"Pamela.Pitts@company.com","Pamela","Pitts","CA","Operations",0,1983-04-29,2010-09-29,"female"
1000389,"Rosa.Davis@company.com","Rosa","Davis","IN","Marketing",0,1996-11-30,2011-03-01,"female"
1000390,"Clyde.Morse@company.com","Clyde","Morse","TX","Marketing",0,1982-07-11,2011-02-04,"male"
1000391,"Keely.Richardson@company.com","Keely","Richardson","CA","Finance",0,1991-07-09,2015-03-30,"female"
1000392,"Craig.Greenwood@company.com","Craig","Greenwood","IL","Marketing",0,1987-08-16,2013-02-04,"male"
1000393,"Robert.Suits@company.com","Robert","Suits","IL","Finance",0,1997-03-20,2017-04-15,"male"
1000394,"Elizabeth.Redd@company.com","Elizabeth","Redd","IN","Operations",0,1982-06-05,2003-04-18,"female"
1000395,"Stephen.Drake@company.com","Stephen","Drake","TX","Finance",0,1992-07-08,2010-08-01,"male"
1000396,"Kevin.Brehm@company.com","Kevin","Brehm","OK","Finance",0,1983-01-10,2001-04-22,"male"
1000397,"Richard.Paul@company.com","Richard","Paul","GA","Marketing",0,1990-06-03,2010-11-07,"male"
1000398,"Joseph.Diaz4@company.com","Joseph","Diaz","NM","Finance",0,1982-04-29,2010-12-12,"male"
1000399,"Danette.Johns@company.com","Danette","Johns","KY","Finance",0,1982-12-04,2016-06-13,"female"
1000400,"Della.Brown@company.com","Della","Brown","KS","Operations",0,1995-10-26,2011-03-08,"female"
1000401,"Debra.Evans@company.com","Debra","Evans","DE","Operations",0,1992-04-26,2009-05-17,"female"
1000402,"Clinton.Knights@company.com","Clinton","Knights","TX","Finance",0,1991-01-08,2011-05-15,"male"
1000403,"Patricia.Mier@company.com","Patricia","Mier","AZ","Finance",0,1971-07-14,2009-12-17,"female"
1000404,"James.Oquendo@company.com","James","Oquendo","CO","Operations",0,1996-03-20,2015-11-20,"male"
1000405,"Leila.Aucoin@company.com","Leila","Aucoin","FL","Operations",0,1999-01-06,2013-04-06,"female"
1000406,"Diane.Neal@company.com","Diane","Neal","FL","Marketing",0,1998-07-07,2012-10-05,"female"
1000407,"Leonard.Williams@company.com","Leonard","Williams","CA","Operations",0,1966-03-28,2007-09-17,"male"
1000408,"Mark.Douglas@company.com","Mark","Douglas","FL","Marketing",1,1973-03-26,2013-01-25,"male"
1000409,"Robert.Cox2@company.com","Robert","Cox","MA","Marketing",0,1967-11-02,2008-12-22,"male"
1000410,"Larry.Caldwell2@company.com","Larry","Caldwell","FL","Finance",0,1993-01-07,2013-08-04,"male"
1000411,"Diana.Hardy@company.com","Diana","Hardy","CA","Marketing",0,1985-04-28,2008-09-05,"female"
1000412,"David.Cameron@company.com","David","Cameron","KS","Operations",0,1981-01-10,2015-11-17,"male"
1000413,"Carla.Johnson@company.com","Carla","Johnson","MD","Marketing",0,1976-02-17,2006-01-17,"female"
1000414,"Andrea.Reinhardt@company.com","Andrea","Reinhardt","CA","Marketing",0,1982-02-15,2017-05-31,"female"
1000415,"Wilma.Leslie@company.com","Wilma","Leslie","TN","Finance",0,1971-11-01,2015-12-20,"female"
1000416,"Catherine.Gonzalez@company.com","Catherine","Gonzalez","WI","Finance",0,1975-03-26,2010-01-28,"female"
1000417,"Betty.Myrick@company.com","Betty","Myrick","NE","Finance",0,1980-04-29,2014-05-28,"female"
1000418,"Denise.Johnson2@company.com","Denise","Johnson","IN","Marketing",0,1990-04-27,2016-04-27,"female"
1000419,"Marjory.Mueller@company.com","Marjory","Mueller","NV","Finance",0,1982-02-15,2012-02-11,"female"
1000420,"Michelle.Haines@company.com","Michelle","Haines","MD","Finance",0,1978-06-06,2008-12-01,"female"
1000421,"Sylvia.Garcia@company.com","Sylvia","Garcia","LA","Marketing",0,1992-10-26,2009-10-06,"female"
1000422,"Lara.Perkins@company.com","Lara","Perkins","WI","Marketing",0,1998-11-30,2013-02-28,"female"
1000423,"Bradley.Simonson@company.com","Bradley","Simonson","MI","Finance",0,1998-01-06,2012-04-06,"male"
1000424,"Timothy.Stott@company.com","Timothy","Stott","KS","Marketing",0,1985-10-27,2016-07-29,"male"
1000425,"Richard.Miller2@company.com","Richard","Miller","CO","Marketing",0,1980-01-11,2013-03-07,"male"
1000426,"Louise.Harrison@company.com","Louise","Harrison","GA","Operations",0,1998-08-13,2012-11-11,"female"
1000427,"Geraldine.Hill@company.com","Geraldine","Hill","NJ","Finance",1,1981-07-11,2005-08-20,"female"
1000428,"Melinda.Rogers@company.com","Melinda","Rogers","GA","Marketing",0,1993-09-19,2017-02-27,"female"
1000429,"Eldon.Fisher@company.com","Eldon","Fisher","SC","Finance",0,1991-03-22,2007-03-02,"male"
1000430,"Lisa.Harris2@company.com","Lisa","Harris","OR","Finance",0,1979-07-12,2016-02-14,"female"
1000431,"Johnny.Delatorre@company.com","Johnny","Delatorre","MA","Operations",0,1976-10-29,2014-07-08,"male"
1000432,"Jeremy.York@company.com","Jeremy","York","TN","Finance",0,1993-02-12,2008-12-03,"male"
1000433,"Ernest.Jimenez@company.com","Ernest","Jimenez","MI","Marketing",0,1975-07-13,2014-11-12,"male"
1000434,"Charles.Tucker@company.com","Charles","Tucker","VA","Finance",0,1991-06-03,2008-04-01,"male"
